,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,0.105371,0.83426,-0.541209,-0.085076,-0.3369,0.32603
1,0.120577,0.8509110000000001,-0.511284,-0.051378,-0.594075,0.311974
2,0.128792,0.868458,-0.4787409999999999,0.006004,-0.821751,0.199078
3,0.127768,0.887928,-0.441882,0.028681,-1.017093,0.07175
4,0.116243,0.908824,-0.400657,0.004774,-1.03445,0.048424
5,0.097472,0.927517,-0.360848,0.020768,-0.992062,-0.004356
6,0.07585,0.942623,-0.325129,0.081026,-0.79359,-0.113729
7,0.054122,0.953888,-0.295242,0.025193,-0.33368,-0.0715789999999999
8,0.0380449999999999,0.961923,-0.270658,-0.005834,-0.154321,-0.050722
9,0.030345,0.966279,-0.255701,-0.214519,0.420104,0.126948
10,0.035087,0.965945,-0.256357,-0.647925,1.182615,0.132929
11,0.048183,0.966927,-0.25046,-0.8713489999999999,1.641243,-0.109571
12,0.079972,0.972022,-0.220859,-0.084793,-0.480887,0.235614
13,0.109037,0.974511,-0.1960609999999999,0.043261,-0.574547,0.5125430000000001
14,0.123155,0.973662,-0.191875,0.12686,-0.3290389999999999,0.2143969999999999
15,0.126688,0.967422,-0.219192,1.055898,3.836121,-0.679307
16,0.13843,0.959525,-0.245252,0.670484,0.373162,0.222318
17,0.145474,0.955955,-0.254925,0.151096,-0.546974,0.420116
18,0.1398049999999999,0.957954,-0.250556,0.192379,-0.3648909999999999,-0.181009
19,0.126182,0.963736,-0.235141,0.167397,0.1168309999999999,-0.030285
20,0.119848,0.969108,-0.215558,0.168406,0.183266,0.045469
21,0.120833,0.973118,-0.1960609999999999,0.071183,0.25114,0.248903
22,0.123429,0.97604,-0.179198,-0.1612859999999999,0.010838,0.1930069999999999
23,0.12417,0.97846,-0.164916,-0.196238,-0.09635,0.1044
24,0.118613,0.980711,-0.155359,-0.247169,-0.298842,-0.191946
25,0.109463,0.982311,-0.1519339999999999,-0.0777549999999999,-0.36172,-0.147596
26,0.1012,0.982928,-0.153662,0.020489,-0.3880639999999999,-0.107675
27,0.097419,0.982514,-0.158666,0.150704,-0.535249,-0.066065
28,0.099263,0.981416,-0.164224,0.164424,-0.476289,-0.072013
29,0.1046329999999999,0.979529,-0.171973,0.147931,-0.4012969999999999,-0.066278
30,0.112088,0.976683,-0.183102,0.231952,-0.122893,-0.038212
31,0.1197319999999999,0.973062,-0.197014,0.351596,-0.022806,-0.034523
32,0.124714,0.968841,-0.213995,0.525021,-0.068359,0.011022
33,0.123842,0.963635,-0.2367929999999999,0.4596699999999999,-0.273068,0.031563
34,0.116203,0.955738,-0.270298,0.280968,-0.177052,0.117222
35,0.101985,0.942443,-0.3184349999999999,0.070409,0.074906,0.1329789999999999
36,0.081296,0.920696,-0.381719,-0.128735,0.496922,0.017477
37,0.0589779999999999,0.889618,-0.4528819999999999,-0.335681,0.943329,-0.127074
38,0.039742,0.856994,-0.513792,-0.490242,1.017579,-0.048769
39,0.030762,0.831074,-0.555311,-0.48288,0.544842,0.078306
40,0.030048,0.810704,-0.584685,-0.233341,0.177852,-0.043199
41,0.0391629999999999,0.7969930000000001,-0.6027170000000001,-0.3603,0.240665,-0.29247
42,0.053294,0.7909609999999999,-0.609541,0.007436,0.523675,-0.228853
43,0.068996,0.791505,-0.607256,0.0042,0.144546,-0.0439279999999999
44,0.089923,0.8003140000000001,-0.5928,-0.101016,-0.013159,0.107601
45,0.114541,0.8166899999999999,-0.565595,-0.1484,-0.145013,0.257169
46,0.1368,0.836939,-0.5299229999999999,-0.087438,-0.373148,0.310044
47,0.151617,0.859353,-0.488389,-0.150442,-0.599618,0.191956
48,0.155655,0.884992,-0.438817,-0.135193,-0.791898,0.085698
49,0.149469,0.911609,-0.382921,0.001196,-0.920932,0.119616
50,0.137655,0.93498,-0.326899,0.03979,-0.921568,0.080271
51,0.121025,0.95427,-0.273352,0.074257,-0.7390760000000001,0.088873
52,0.10077,0.968243,-0.228802,0.00061,-0.211896,0.132381
53,0.077519,0.975145,-0.207563,-0.1380809999999999,0.298567,0.019483
54,0.061876,0.975823,-0.2096199999999999,-0.244997,0.331657,-0.071935
55,0.059011,0.973672,-0.220184,-0.324849,0.290702,-0.070084
56,0.063222,0.970439,-0.23292,-0.701237,0.25089,-0.216375
57,0.074212,0.968174,-0.239024,-0.8015369999999999,0.806454,-0.044027
58,0.089976,0.968295,-0.2330449999999999,-0.385234,0.357572,0.514112
59,0.11142,0.96808,-0.224514,0.175323,-0.112291,0.653622
60,0.126627,0.96683,-0.221823,0.416555,-0.2676719999999999,0.461264
61,0.137299,0.96824,-0.208951,0.721511,-0.0819179999999999,0.026349
62,0.13848,0.972159,-0.189022,0.527047,0.269265,-0.649998
63,0.139202,0.973719,-0.180263,1.160267,3.118932,-0.343282
64,0.154518,0.971905,-0.17755,0.4210899999999999,0.1310609999999999,0.236404
65,0.175717,0.970137,-0.167208,-0.041775,-0.352613,0.039141
66,0.177517,0.970202,-0.1649119999999999,-0.0173,-0.278078,-0.144704
67,0.170329,0.971593,-0.164302,0.08585,0.022304,0.104121
68,0.163316,0.973004,-0.163071,0.099685,0.11861,0.202835
69,0.160185,0.974677,-0.156033,-0.181135,-0.078711,0.141125
70,0.159839,0.976313,-0.145824,-0.283542,-0.180018,0.11407
71,0.161181,0.977624,-0.135172,-0.306734,-0.211923,0.089014
72,0.161773,0.97872,-0.126236,-0.246704,-0.310965,-0.050445
73,0.160209,0.979443,-0.122573,-0.105262,-0.391507,-0.093628
74,0.1583119999999999,0.979202,-0.126886,-0.046084,-0.444641,-0.110465
75,0.15772,0.977559,-0.13965,0.114329,-0.388128,-0.16609
76,0.159861,0.974588,-0.156916,0.235251,-0.001428,0.0207919999999999
