,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.078949,0.99507,0.059971,-0.033798,0.33719,0.03561
1,-0.102043,0.991925,0.075267,0.0234909999999999,0.256733,0.104878
2,-0.124324,0.987672,0.095076,0.001003,0.15721,0.14052
3,-0.1451839999999999,0.982375,0.117698,-0.01839,0.173631,0.171059
4,-0.166188,0.975546,0.143818,-0.044826,0.197535,0.130962
5,-0.186825,0.966979,0.173321,0.036099,0.1208809999999999,0.0595889999999999
6,-0.203222,0.957682,0.203807,0.076696,0.01444,0.031301
7,-0.212448,0.949135,0.232381,0.1079859999999999,-0.090507,-0.007344
8,-0.214837,0.942261,0.256867,0.1219869999999999,-0.1376339999999999,-0.005906
9,-0.2139059999999999,0.936937,0.276377,0.075326,-0.138994,0.030767
10,-0.211914,0.932947,0.291022,-0.009094,-0.122369,0.067513
11,-0.210569,0.929772,0.301955,-0.106371,-0.077858,0.08423
12,-0.21226,0.926585,0.3104449999999999,-0.143346,-0.138881,0.057552
13,-0.216029,0.923252,0.317692,-0.148244,-0.23534,0.00439
14,-0.220334,0.920103,0.323811,-0.1663079999999999,-0.2619,-0.046803
15,-0.2240909999999999,0.917495,0.328597,-0.202255,-0.245498,-0.078292
16,-0.2268369999999999,0.915739,0.331598,-0.1888119999999999,-0.2204719999999999,-0.057351
17,-0.227538,0.915131,0.332792,-0.177995,-0.2100989999999999,-0.050336
18,-0.2248219999999999,0.915613,0.333312,-0.1537329999999999,-0.171915,-0.0092459999999999
19,-0.219696,0.916154,0.335237,-0.1158599999999999,-0.1229869999999999,0.010939
20,-0.213965,0.916307,0.338511,-0.101632,-0.124452,0.012151
21,-0.207653,0.916356,0.342287,-0.060001,-0.126332,0.044081
22,-0.200486,0.916847,0.345233,-0.001251,-0.1313089999999999,0.027997
23,-0.191975,0.918538,0.345574,0.086628,-0.12293,-0.022256
24,-0.182418,0.921553,0.342712,0.170653,-0.101012,-0.0665429999999999
25,-0.172338,0.925767,0.336518,0.206121,-0.046158,-0.0384829999999999
26,-0.162882,0.930591,0.327809,0.253565,0.003904,-0.008504
27,-0.155115,0.935676,0.316921,0.280115,0.044763,0.031025
28,-0.149197,0.940579,0.3050219999999999,0.330563,0.242831,0.063966
29,-0.146302,0.945058,0.292315,0.33426,0.387858,0.045225
30,-0.1461329999999999,0.949487,0.27768,0.252288,0.5727909999999999,-0.032365
31,-0.148233,0.954267,0.259596,0.206171,0.547778,-0.427565
32,-0.147047,0.957851,0.24675,0.015638,0.156879,-0.429551
33,-0.142598,0.960466,0.23908,-0.119197,-0.072938,-0.340246
34,-0.137696,0.962904,0.23204,-0.063979,0.061265,-0.262817
35,-0.133724,0.964731,0.2267159999999999,0.025539,0.122396,-0.222398
36,-0.1287319999999999,0.966445,0.222261,0.094309,0.0867769999999999,-0.173814
37,-0.1233339999999999,0.96897,0.214184,0.170377,0.033319,-0.107205
38,-0.119474,0.971457,0.204903,0.170408,0.016961,-0.100228
39,-0.117564,0.973518,0.1960339999999999,0.100215,0.054009,-0.102224
40,-0.118122,0.975032,0.188013,0.0800049999999999,0.074498,-0.084299
41,-0.121243,0.975827,0.181802,0.046414,0.099476,-0.087014
42,-0.125564,0.976064,0.177543,0.023605,-0.027944,-0.125617
43,-0.128708,0.976266,0.174152,0.026184,-0.049203,-0.1168559999999999
44,-0.130349,0.976569,0.171207,0.032968,-0.064719,-0.103717
