,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.218117,0.971852,0.08904,-0.012795,0.546107,0.541636
1,-0.209442,0.977581,-0.021664,0.168503,2.737507,0.320248
2,-0.213704,0.971522,-0.102349,-0.8759110000000001,1.266561,0.347207
3,-0.202321,0.965773,-0.162321,-1.501964,1.534349,0.220198
4,-0.172655,0.957889,-0.229433,0.088351,1.335904,-0.256468
5,-0.140951,0.950344,-0.277451,0.920599,1.222126,0.234695
6,-0.1130839999999999,0.941318,-0.3180139999999999,0.663804,0.778638,0.339163
7,-0.113746,0.925067,-0.3623719999999999,0.1590339999999999,0.2510199999999999,0.7049310000000001
8,-0.127779,0.908245,-0.398452,-0.427045,-0.61433,0.989623
9,-0.134212,0.9005,-0.413625,-0.388371,-1.372287,1.010351
10,-0.136795,0.903918,-0.40524,-0.0728299999999999,-1.475588,0.914685
11,-0.139393,0.916903,-0.373977,-0.003918,-1.492907,0.7832479999999999
12,-0.136054,0.936652,-0.322756,0.085609,-1.691474,0.611422
13,-0.133161,0.957151,-0.257157,0.378812,-1.404401,0.47168
14,-0.124981,0.972967,-0.194203,0.366146,-0.670995,-0.0277509999999999
15,-0.093012,0.978748,-0.182757,1.051539,0.6018939999999999,-1.601606
16,-0.061612,0.977858,-0.199993,0.372693,0.097459,-0.930485
17,-0.0524009999999999,0.972895,-0.225231,-0.116224,-0.550226,2.550228
18,-0.028705,0.963828,-0.264974,-0.804654,1.272439,1.237081
19,-0.038499,0.951429,-0.305451,-1.148574,-0.083722,1.636292
20,-0.0565539999999999,0.948356,-0.312126,-0.814388,-0.366492,1.522926
21,-0.09247,0.959419,-0.26639,-0.7962779999999999,-0.0885389999999999,1.344103
22,-0.16567,0.967649,-0.190282,-0.6627149999999999,1.811846,1.151769
23,-0.237871,0.964374,-0.115752,0.113649,2.391857,1.181884
24,-0.259938,0.965601,-0.0068349999999999,1.541188,2.097922,-1.145219
25,-0.23359,0.969814,0.069965,0.0460589999999999,1.244084,-0.619373
26,-0.199478,0.96931,0.1436869999999999,-0.530899,0.707479,-1.242472
27,-0.170167,0.961947,0.213776,-0.633361,0.243436,-1.358673
28,-0.163164,0.954601,0.249227,-0.5156689999999999,-0.588009,-0.531621
29,-0.176517,0.949078,0.260947,0.096195,-0.9557,-0.618521
30,-0.191431,0.942909,0.272538,0.278437,-0.993766,-0.608796
31,-0.198665,0.941265,0.273042,0.366679,-0.921764,-0.61934
32,-0.197699,0.943912,0.264471,0.465826,-0.957432,-0.64649
33,-0.192467,0.949563,0.24756,0.553643,-0.964029,-0.6698770000000001
34,-0.188039,0.959945,0.207717,-0.19247,-0.8835139999999999,-0.828033
35,-0.180287,0.970787,0.158331,-0.342509,-0.5279010000000001,-0.332769
36,-0.179293,0.978125,0.105476,-0.3879829999999999,-0.580344,-0.203743
37,-0.185991,0.981426,0.047006,-0.326551,0.405903,0.1580869999999999
38,-0.188848,0.98122,-0.039282,0.0579429999999999,3.7785,0.7133550000000001
39,-0.186861,0.972319,-0.140283,-0.121198,3.76935,0.61355
40,-0.173753,0.965202,-0.195435,-1.076658,1.192009,0.534928
41,-0.1231049999999999,0.963465,-0.237867,-0.326495,1.644629,-0.240405
42,-0.07614,0.955032,-0.286561,0.096373,1.561311,-0.43077
43,-0.057904,0.942021,-0.33052,0.760984,0.74229,0.386153
44,-0.073149,0.924791,-0.373377,0.4545729999999999,0.315337,0.559901
45,-0.1064619999999999,0.90748,-0.406381,0.143022,-0.051935,0.8234030000000001
46,-0.1318099999999999,0.899859,-0.415786,-0.529262,-1.352099,1.0960379999999998
47,-0.141538,0.905217,-0.400685,-0.1925079999999999,-1.572774,0.906346
48,-0.145749,0.920879,-0.361577,-0.099445,-1.543605,0.827153
49,-0.150163,0.94243,-0.2987889999999999,0.182771,-1.611421,0.6518010000000001
50,-0.157372,0.961982,-0.22321,0.444435,-0.793205,0.344074
51,-0.154103,0.973888,-0.166716,0.648274,-0.025081,-0.385484
52,-0.120657,0.979569,-0.160889,0.8700620000000001,0.365081,-0.869186
53,-0.0810039999999999,0.979236,-0.185835,0.423854,0.232846,-1.0851
54,-0.064964,0.974135,-0.2164239999999999,0.328896,-0.640822,-0.74552
55,-0.054428,0.967809,-0.24573,0.0597539999999999,-1.272039,2.9308490000000003
56,-0.025091,0.96034,-0.2777,-1.943705,1.921954,-1.927027
57,-0.037476,0.959579,-0.278932,-1.270202,1.076371,1.187288
58,-0.0468019999999999,0.960824,-0.273178,-0.889782,0.115546,1.181808
59,-0.084303,0.968806,-0.233037,-0.8676159999999999,0.235814,0.552862
60,-0.158357,0.971081,-0.17867,-0.778457,0.371845,0.699971
61,-0.23395,0.965718,-0.112499,0.358583,2.0943560000000003,0.41412
62,-0.266886,0.963457,-0.022834,1.6847330000000005,2.186659,-0.565026
63,-0.2489179999999999,0.966717,0.059139,1.26497,1.64362,-0.340359
64,-0.211211,0.968114,0.1347,-0.238694,1.063777,-1.054424
65,-0.179284,0.960148,0.214409,-1.081397,-0.136021,-1.008522
66,-0.173452,0.951851,0.25277,-1.239878,-0.163857,-1.1140219999999998
67,-0.198555,0.944294,0.262455,0.430932,-0.862034,-0.734028
68,-0.215965,0.939866,0.264592,0.62867,-1.004243,-0.3865099999999999
69,-0.220585,0.939844,0.260833,0.412952,-1.040217,-0.490859
70,-0.218765,0.944458,0.245236,0.4483029999999999,-0.945663,-0.699627
71,-0.214069,0.949724,0.2284659999999999,0.4836149999999999,-0.826693,-0.740689
72,-0.20474,0.958265,0.199521,-0.045596,-0.7427199999999999,-0.5719270000000001
73,-0.203311,0.968727,0.142237,-0.393567,-0.473305,-0.317256
