,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.721147,0.33127,0.6084470000000001,0.0032359999999999,-0.006502,0.001889
1,-0.7211310000000001,0.331438,0.608374,0.0066989999999999,-0.005388,0.003198
2,-0.721133,0.331527,0.608323,0.011249,-0.003478,0.004943
3,-0.721151,0.331569,0.608278,0.011129,-0.003154,0.0055369999999999
4,-0.721164,0.3315329999999999,0.608282,0.00838,-0.005422,0.0033049999999999
5,-0.721156,0.331496,0.6083109999999999,0.007167,-0.006178,0.0031079999999999
6,-0.721204,0.331499,0.6082529999999999,0.008085,-0.008593,0.003319
7,-0.721221,0.331513,0.608225,0.007842,-0.007996,0.002752
8,-0.721212,0.33152,0.608232,0.006612,-0.0100019999999999,0.005064
9,-0.721236,0.3315869999999999,0.608167,0.006347,-0.00894,0.004565
10,-0.721271,0.331662,0.608085,0.006885,-0.0081,0.002694
11,-0.721275,0.331739,0.608038,0.007576,-0.008786,0.001535
12,-0.7212729999999999,0.331841,0.607985,0.008367,-0.008003,0.003267
13,-0.721208,0.331844,0.60806,0.0085,-0.0079,0.0013
14,-0.721122,0.331863,0.608152,0.006705,-0.0051119999999999,0.0034659999999999
15,-0.721054,0.331804,0.608264,0.005234,-0.000185,0.004697
16,-0.721025,0.331689,0.608362,0.00551,-0.004449,0.002844
17,-0.721063,0.331567,0.608383,0.00512,-0.0105989999999999,0.0006259999999999
18,-0.721061,0.331496,0.608425,0.001273,-0.01187,0.001835
19,-0.721014,0.331515,0.608471,0.01087,-0.007601,0.003559
20,-0.7209770000000001,0.331494,0.608526,0.011763,-0.0100069999999999,0.003793
21,-0.7209260000000001,0.33142,0.608627,0.012201,-0.008117,0.004913
22,-0.720882,0.33125,0.60877,0.005291,-0.005399,0.006815
23,-0.720905,0.3311679999999999,0.608788,0.006199,-0.005423,0.003852
24,-0.7209770000000001,0.331138,0.6087199999999999,0.007735,-0.007682,0.002089
25,-0.7210300000000001,0.331078,0.60869,0.007941,-0.006356,0.003752
26,-0.721089,0.330992,0.608666,0.008687,-0.00868,0.005241
27,-0.721121,0.330902,0.6086779999999999,0.0085659999999999,-0.007675,0.002269
28,-0.721117,0.3307719999999999,0.6087520000000001,0.006487,-0.007851,0.0017059999999999
29,-0.721116,0.330671,0.608807,0.0067,-0.00987,0.00336
30,-0.7210979999999999,0.330635,0.608848,0.007384,-0.011238,0.003151
31,-0.721059,0.330623,0.608902,0.0064129999999999,-0.010707,0.004349
32,-0.721039,0.330665,0.608901,0.007111,-0.008934,0.004456
33,-0.721017,0.330761,0.608875,0.005654,-0.008572,0.003552
34,-0.720996,0.33074,0.608911,0.009464,-0.005758,0.0044469999999999
35,-0.720952,0.330687,0.608992,0.009267,-0.005385,0.005113
36,-0.720915,0.330608,0.609078,0.006422,-0.009487,0.002769
37,-0.720897,0.33058,0.609114,0.009441,-0.007826,0.005052
38,-0.720885,0.330573,0.6091310000000001,0.012008,-0.010596,0.003875
39,-0.720861,0.330579,0.609156,0.00762,-0.012433,0.005452
40,-0.720903,0.330625,0.609082,0.007829,-0.009687,0.008594
41,-0.720985,0.3307739999999999,0.608904,0.0064769999999999,-0.010554,0.00395
42,-0.721051,0.330941,0.608734,0.00868,-0.009988,0.002304
43,-0.721089,0.331028,0.608642,0.0090829999999999,-0.006657,0.0064239999999999
44,-0.721087,0.3310389999999999,0.608639,0.005664,-0.00914,0.003971
45,-0.721102,0.331095,0.608591,0.0058,-0.008676,0.002493
46,-0.72109,0.3311469999999999,0.608577,0.002492,-0.00258,0.0055119999999999
47,-0.721076,0.331184,0.6085729999999999,0.006263,-0.0096969999999999,0.003243
48,-0.721102,0.331214,0.608527,0.006716,-0.011893,0.003992
49,-0.721104,0.331264,0.608498,0.003895,-0.012142,0.005455
50,-0.72109,0.331341,0.608472,0.011633,-0.009609,0.0062439999999999
51,-0.721076,0.331424,0.6084430000000001,0.012107,-0.007541,0.005097
52,-0.721055,0.331434,0.608463,0.009843,-0.008558,0.011853
53,-0.721065,0.331406,0.608467,0.007564,-0.005936,0.00866
54,-0.721137,0.331429,0.6083689999999999,0.007681,-0.007744,0.004974
55,-0.721168,0.331428,0.608332,0.0100629999999999,-0.008674,0.00411
56,-0.721156,0.331357,0.6083850000000001,0.009639,-0.009351,0.0068489999999999
57,-0.72116,0.331325,0.608399,0.006926,-0.0114849999999999,0.007553
58,-0.72115,0.331283,0.608433,0.008092,-0.011276,0.004024
59,-0.721192,0.331327,0.60836,0.007279,-0.0112129999999999,0.004998
60,-0.721222,0.331424,0.608271,0.008057,-0.011935,0.004476
61,-0.721246,0.3315059999999999,0.6081979999999999,0.007898,-0.00953,0.00458
62,-0.721294,0.33164,0.608069,0.008281,-0.0098319999999999,0.005319
63,-0.721324,0.33175,0.607974,0.0081739999999999,-0.00921,0.005094
64,-0.721312,0.331834,0.607942,0.007231,-0.008485,0.00273
65,-0.7212930000000001,0.331906,0.607925,0.008159,-0.010815,0.004181
66,-0.721259,0.3319539999999999,0.607939,0.008734,-0.008758,0.0066549999999999
67,-0.721201,0.331943,0.608013,0.007594,-0.011341,0.005757
68,-0.721167,0.331958,0.608046,0.009466,-0.0097989999999999,0.006502
69,-0.7211489999999999,0.331976,0.608056,0.009815,-0.0109769999999999,0.006552
70,-0.7210949999999999,0.331961,0.608129,0.008952,-0.010244,0.007029
71,-0.721055,0.331978,0.608167,0.009034,-0.011162,0.007678
72,-0.72104,0.332027,0.608158,0.008958,-0.010494,0.007503
73,-0.7210449999999999,0.332101,0.608112,0.011054,-0.0111019999999999,0.008267
74,-0.721056,0.332202,0.6080439999999999,0.011095,-0.010578,0.006977
75,-0.721082,0.332258,0.6079829999999999,0.009061,-0.012556,0.004719
76,-0.721076,0.332327,0.607952,0.006293,-0.009467,0.006183
77,-0.721069,0.332377,0.607935,0.004592,-0.006617,0.00878
78,-0.721123,0.332412,0.60785,0.004967,-0.006652,0.008513
79,-0.721232,0.332448,0.6077020000000001,0.008814,-0.012059,0.001276
80,-0.7212810000000001,0.332475,0.607629,0.010176,-0.0128639999999999,0.003638
81,-0.72127,0.332521,0.607617,0.011461,-0.011201,0.007174
82,-0.721234,0.332549,0.607645,0.008297,-0.012527,0.005606
83,-0.721229,0.332577,0.607635,0.0103069999999999,-0.010205,0.0082709999999999
84,-0.721249,0.332607,0.607596,0.009243,-0.0085709999999999,0.006784
85,-0.721276,0.332613,0.60756,0.004357,-0.010195,0.008544
86,-0.721326,0.332611,0.6075020000000001,0.005994,-0.009598,0.006848
87,-0.7213510000000001,0.3326389999999999,0.607457,0.010719,-0.011579,0.0088
88,-0.721359,0.332649,0.607442,0.009719,-0.012214,0.0057469999999999
89,-0.721342,0.33265,0.6074609999999999,0.009214,-0.011224,0.007147
90,-0.721338,0.332703,0.607437,0.007273,-0.0118409999999999,0.005752
91,-0.721326,0.332761,0.607418,0.008985,-0.009717,0.0077849999999999
92,-0.721329,0.332851,0.607367,0.0086819999999999,-0.010921,0.008463
93,-0.721354,0.332965,0.607274,0.010462,-0.011233,0.0067709999999999
94,-0.721344,0.333022,0.607254,0.008407,-0.01036,0.006973
95,-0.721301,0.33302,0.607306,0.008212,-0.010556,0.008508
96,-0.72128,0.3330579999999999,0.607309,0.006986,-0.011434,0.008596
97,-0.72127,0.33311,0.6072930000000001,0.008318,-0.012706,0.006919
98,-0.7212609999999999,0.333157,0.607279,0.0085379999999999,-0.012768,0.006735
99,-0.721259,0.333211,0.607251,0.0094819999999999,-0.0113569999999999,0.0069299999999999
100,-0.721252,0.3332219999999999,0.607254,0.007186,-0.012406,0.008133
101,-0.72123,0.333221,0.60728,0.006966,-0.011245,0.007908
102,-0.721208,0.333303,0.607262,0.005189,-0.01032,0.0070409999999999
103,-0.7211890000000001,0.333356,0.607255,0.009168,-0.011594,0.008971
104,-0.721192,0.333464,0.607193,0.009278,-0.012709,0.007905
105,-0.7212270000000001,0.333559,0.6070979999999999,0.008641,-0.008089,0.008563
106,-0.7212529999999999,0.333592,0.607049,0.008698,-0.014149,0.006293
107,-0.721255,0.333658,0.607011,0.00957,-0.011133,0.006469
108,-0.721237,0.333685,0.607017,0.006622,-0.008123,0.010048
109,-0.721252,0.333657,0.607016,0.006591,-0.0116049999999999,0.0078219999999999
110,-0.721314,0.3336429999999999,0.606949,0.00882,-0.01449,0.004867
111,-0.721374,0.333669,0.606863,0.010162,-0.015462,0.008539
112,-0.7214109999999999,0.333736,0.6067819999999999,0.013159,-0.012813,0.007018
113,-0.7214430000000001,0.333802,0.606708,0.014549,-0.012559,0.008511
114,-0.72149,0.333821,0.606641,0.01159,-0.012166,0.010074
115,-0.721512,0.333802,0.606625,0.009476,-0.011201,0.008518
116,-0.721545,0.333822,0.606576,0.005999,-0.0137539999999999,0.007941
117,-0.721597,0.333881,0.606482,0.00802,-0.012439,0.006143
118,-0.721635,0.333965,0.606391,0.009019,-0.010967,0.0076989999999999
119,-0.7216560000000001,0.3340349999999999,0.606328,0.008612,-0.013219,0.0085709999999999
120,-0.721668,0.334082,0.606286,0.008259,-0.013175,0.006629
121,-0.721685,0.33415,0.60623,0.00852,-0.014707,0.005281
122,-0.721683,0.33426,0.606171,0.00806,-0.015305,0.00978
123,-0.7216560000000001,0.334385,0.6061340000000001,0.008994,-0.013935,0.008581
124,-0.7216279999999999,0.334512,0.606097,0.00799,-0.013055,0.008451
125,-0.721617,0.334659,0.606029,0.008619,-0.0122099999999999,0.009419
126,-0.721587,0.334826,0.605973,0.0068959999999999,-0.0099049999999999,0.0073849999999999
127,-0.721535,0.334966,0.605957,0.011651,-0.010976,0.0077519999999999
128,-0.721433,0.335052,0.606032,0.00903,-0.0098409999999999,0.009889
129,-0.721352,0.335153,0.606072,0.008706,-0.012246,0.010765
130,-0.7213109999999999,0.335291,0.6060439999999999,0.006559,-0.0129639999999999,0.007847
131,-0.721291,0.335445,0.6059829999999999,0.0094069999999999,-0.012996,0.008336
132,-0.721283,0.3356139999999999,0.605899,0.01059,-0.013058,0.007718
133,-0.721236,0.3357449999999999,0.6058819999999999,0.010283,-0.0129449999999999,0.009444
