,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.4655729999999999,0.373189,-0.802477,0.000256,-0.0517929999999999,0.230593
1,-0.470268,0.352047,-0.809264,-0.004952,-0.048657,0.217452
2,-0.470841,0.340378,-0.8139109999999999,0.005021,-0.11531,0.169501
3,-0.467974,0.337899,-0.816592,0.026812,-0.153664,0.162021
4,-0.462918,0.344614,-0.8166680000000001,0.082547,-0.2183929999999999,0.082095
5,-0.457236,0.360373,-0.813059,0.029074,-0.161918,0.028254
6,-0.450284,0.384336,-0.805934,-0.0154139999999999,-0.13162,-0.00205
7,-0.440119,0.41575,-0.7958930000000001,-0.133276,0.02056,-0.287405
8,-0.431658,0.4473399999999999,-0.7832979999999999,-0.130338,0.060915,-0.290951
9,-0.421983,0.475255,-0.77205,-0.7009569999999999,1.217189,-0.4716939999999999
10,-0.4212109999999999,0.496051,-0.7592840000000001,-0.0796429999999999,0.8519260000000001,-0.568383
11,-0.414354,0.517313,-0.748797,-0.016493,-0.437159,0.5325949999999999
12,-0.395543,0.560063,-0.727924,-0.194072,-0.448613,0.377612
13,-0.38981,0.600582,-0.698103,-0.1039799999999999,0.417835,0.318586
14,-0.38049,0.639418,-0.6681090000000001,-0.194629,0.582171,0.1736329999999999
15,-0.374126,0.670931,-0.6402180000000001,-0.274296,0.439284,0.143575
16,-0.367976,0.697554,-0.614825,-0.093556,0.078218,0.105074
17,-0.360271,0.724676,-0.587408,0.015208,-0.136266,0.0826929999999999
18,-0.351777,0.753364,-0.555601,0.070512,-0.058158,0.139769
19,-0.342427,0.78315,-0.519054,0.057469,0.0505139999999999,0.177592
20,-0.333455,0.811772,-0.4794069999999999,0.0456279999999999,-0.022053,0.156531
21,-0.325423,0.8368680000000001,-0.440167,0.090681,-0.0773929999999999,0.131604
22,-0.317858,0.8584860000000001,-0.402447,0.140535,-0.099713,0.103817
23,-0.310909,0.877344,-0.365512,0.139491,-0.092905,0.054782
24,-0.308137,0.892049,-0.330601,0.096635,-0.154652,0.018955
25,-0.308639,0.903165,-0.29838,0.023132,-0.271787,0.033228
26,-0.310136,0.912303,-0.267423,-0.1178579999999999,-0.104426,0.003065
27,-0.3124,0.920507,-0.2346659999999999,-0.092873,0.004893,0.041414
28,-0.312444,0.927822,-0.203767,0.1257069999999999,0.1150549999999999,0.1127329999999999
29,-0.3099139999999999,0.933861,-0.178471,0.1177599999999999,0.081916,0.0848889999999999
30,-0.307353,0.938407,-0.157866,0.1207829999999999,0.034676,0.0562429999999999
31,-0.305774,0.941934,-0.138771,-0.017803,0.00109,-0.0140449999999999
32,-0.30579,0.944609,-0.119167,-0.017223,0.02646,-0.036504
33,-0.306628,0.946625,-0.099375,0.051364,0.025848,-0.084097
34,-0.3058889999999999,0.948566,-0.081547,0.034877,0.0310329999999999,-0.080684
35,-0.304127,0.950463,-0.064204,0.067158,0.0951299999999999,0.0085849999999999
36,-0.303347,0.951703,-0.047289,0.079027,0.139849,0.035646
37,-0.30411,0.952113,-0.0315149999999999,-0.1641369999999999,0.167379,-0.009134
38,-0.304244,0.952443,-0.016815,-0.270128,0.145946,-0.138596
39,-0.304996,0.952337,-0.005116,-0.1844299999999999,0.145166,-0.155056
40,-0.309404,0.950926,0.0017399999999999,-0.089827,0.267442,-0.076188
41,-0.316224,0.948677,0.002848,-0.120864,0.354256,-0.078608
42,-0.322651,0.946513,-0.001738,-0.0641289999999999,0.481938,0.1572859999999999
43,-0.327248,0.94474,-0.01918,-0.243827,0.355308,0.306046
44,-0.33128,0.942357,-0.047025,-0.304829,-0.022603,0.118513
45,-0.345033,0.935248,-0.079105,-0.372847,0.061548,-0.00346
46,-0.366291,0.923198,-0.116324,-0.2832449999999999,0.218328,-0.083657
47,-0.3844599999999999,0.90921,-0.1597559999999999,-0.035126,0.322342,-0.062397
48,-0.39725,0.890854,-0.22038,0.149233,0.337387,-0.044924
49,-0.405006,0.8676520000000001,-0.2883489999999999,0.166145,0.322472,0.10564
50,-0.405382,0.845725,-0.347002,0.053759,0.176843,0.1026319999999999
51,-0.40697,0.825583,-0.390877,-0.003461,0.070764,0.202233
52,-0.408995,0.801392,-0.436453,-0.149523,-0.197403,0.317892
53,-0.413558,0.769306,-0.486965,-0.156907,-0.388126,0.296612
54,-0.420839,0.731853,-0.535987,-0.083219,-0.462765,0.235236
55,-0.427204,0.690974,-0.583137,0.03516,-0.378474,0.209129
56,-0.432863,0.6490100000000001,-0.62563,0.147676,-0.0526509999999999,0.183308
57,-0.441882,0.60696,-0.660559,0.116534,0.0255479999999999,0.265036
58,-0.451547,0.563706,-0.69162,0.055459,0.048858,0.230057
59,-0.461551,0.518618,-0.719725,0.046161,0.100019,0.3052809999999999
60,-0.469528,0.473933,-0.7449359999999999,0.009017,0.059239,0.2162489999999999
61,-0.475943,0.433747,-0.765075,0.039572,-0.083375,0.139282
62,-0.481705,0.399577,-0.779934,0.063111,-0.155864,0.201275
63,-0.485154,0.371926,-0.791388,0.041932,-0.153054,0.226202
64,-0.484731,0.3543699999999999,-0.79966,0.063542,-0.2102969999999999,0.192101
65,-0.480418,0.349377,-0.804446,0.13473,-0.238048,0.147128
