,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,0.236427,0.964607,-0.1167339999999999,0.200478,-0.15287,0.0621679999999999
1,0.2314119999999999,0.966686,-0.1093529999999999,0.120517,-0.021465,0.180215
2,0.2262989999999999,0.968615,-0.102783,-0.008938,0.112043,0.182068
3,0.221385,0.970433,-0.096122,-0.002955,0.131877,0.168022
4,0.2153179999999999,0.972533,-0.088362,0.043166,0.227494,0.00775
5,0.206186,0.975213,-0.080234,0.08602,0.340323,-0.0345269999999999
6,0.194924,0.978256,-0.070788,0.124015,0.355637,-0.041318
7,0.183172,0.981182,-0.060986,0.166605,0.317295,-0.08063
8,0.171743,0.98376,-0.052062,0.092784,0.405232,-0.082856
9,0.160263,0.985995,-0.046055,0.007828,0.366178,-0.104457
10,0.148457,0.98799,-0.04274,-0.090077,0.302324,-0.050445
11,0.133617,0.990125,-0.042309,-0.138164,0.218753,0.009777
12,0.1172619999999999,0.991968,-0.0473209999999999,-0.158506,0.134344,0.039157
13,0.103156,0.992963,-0.058092,-0.053458,-0.012265,0.012254
14,0.097756,0.992669,-0.071017,-0.079125,-0.156823,0.076632
15,0.103264,0.991105,-0.083899,-0.098808,-0.2368019999999999,0.0874539999999999
16,0.120825,0.987912,-0.097069,-0.061759,-0.418805,-0.069878
17,0.151868,0.981788,-0.114107,0.000293,-0.367606,-0.183577
18,0.197275,0.970782,-0.13659,-0.048716,-0.123278,-0.159003
19,0.253352,0.953965,-0.160487,0.010289,0.2330469999999999,-0.205052
20,0.317141,0.930437,-0.183575,0.11598,0.5386479999999999,-0.127796
21,0.3788809999999999,0.903404,-0.200756,-0.035116,0.617684,-0.103519
22,0.421014,0.879086,-0.22349,-0.287698,0.16785,-0.053915
23,0.442899,0.857319,-0.262369,-0.291638,-0.1577039999999999,-0.1411339999999999
24,0.451093,0.83715,-0.309336,-0.329435,-0.154136,-0.03324
25,0.455709,0.818403,-0.350058,-0.141713,0.192248,0.084829
26,0.463722,0.801417,-0.37774,0.14344,0.3834579999999999,-0.017753
27,0.478162,0.783069,-0.397692,0.292407,0.43945,-0.0587899999999999
28,0.487564,0.7660140000000001,-0.418925,0.295243,0.0401529999999999,-0.142247
29,0.4812359999999999,0.756321,-0.443155,0.13818,-0.067646,-0.143073
30,0.464243,0.756278,-0.460996,0.122046,-0.138251,-0.081866
31,0.443941,0.7656569999999999,-0.465489,0.156828,-0.424654,0.131154
32,0.424357,0.783093,-0.4546229999999999,0.173574,-0.4646109999999999,0.187533
33,0.406512,0.807355,-0.427692,0.12457,-0.519712,0.243533
34,0.390521,0.834383,-0.388963,0.094785,-0.5408810000000001,0.256852
35,0.377471,0.8600459999999999,-0.343264,-0.261764,-0.549713,0.076159
36,0.364519,0.8843559999999999,-0.291606,-0.420183,-0.4816,-0.022344
37,0.338348,0.908936,-0.243616,-0.600799,-0.316177,-0.11756
38,0.3039929999999999,0.929096,-0.2106179999999999,-0.531319,1.03915,0.432328
39,0.284655,0.940341,-0.18634,-0.659411,0.154981,0.459899
40,0.26548,0.948941,-0.170363,-0.672081,-0.364041,0.398848
41,0.250556,0.954716,-0.160404,-0.086982,-0.13651,0.2084389999999999
42,0.2410739999999999,0.959092,-0.148382,0.022979,0.0755,0.079381
43,0.236637,0.962556,-0.132209,0.143536,0.122847,-0.02369
44,0.2371849999999999,0.964309,-0.1176519999999999,0.036405,0.119172,-0.022622
45,0.238873,0.965238,-0.10605,-0.172177,0.106387,-0.038695
46,0.236393,0.966522,-0.099721,-0.230229,0.020447,0.060536
47,0.2240869999999999,0.969698,-0.097273,-0.181317,0.018416,0.211515
48,0.205752,0.97415,-0.093211,-0.0914789999999999,0.023515,0.235408
49,0.187114,0.978529,-0.086374,0.06963,-0.05287,0.272882
50,0.172004,0.98198,-0.078235,0.090004,-0.029939,0.211231
51,0.162197,0.984072,-0.0727059999999999,0.126271,-0.026049,0.174421
52,0.158133,0.985026,-0.068624,0.1596,-0.0071049999999999,-0.017054
53,0.157868,0.985432,-0.063187,0.137298,0.044872,-0.096633
54,0.157486,0.985923,-0.05609,0.116989,0.081964,-0.133211
55,0.154591,0.986776,-0.048631,0.132885,0.2154179999999999,-0.05635
56,0.148621,0.988086,-0.039865,0.13742,0.239652,-0.024267
57,0.141981,0.989395,-0.030472,0.149065,0.358383,-0.0720669999999999
58,0.135103,0.990571,-0.022499,0.038633,0.471129,-0.12635
59,0.125888,0.991853,-0.019215,-0.03017,0.437956,-0.09341
60,0.1163869999999999,0.992924,-0.023372,-0.0075769999999999,0.297985,-0.072774
61,0.109679,0.993388,-0.033775,0.057801,0.142903,-0.022072
62,0.111296,0.992652,-0.047397,-0.149488,-0.032737,-0.040021
63,0.120373,0.990444,-0.067241,-0.205166,-0.170605,-0.081166
64,0.136053,0.986596,-0.0900509999999999,-0.200262,-0.219903,-0.111639
65,0.160021,0.980704,-0.112265,-0.153887,-0.25524,-0.112634
66,0.195001,0.971592,-0.13407,-0.188867,-0.246128,-0.090829
67,0.2414059999999999,0.957645,-0.15694,0.012592,-0.085728,-0.040783
68,0.29875,0.937545,-0.1781839999999999,0.0991529999999999,0.039383,-0.07824
69,0.362377,0.911208,-0.195898,0.074727,0.1107799999999999,-0.041864
70,0.420159,0.882388,-0.211781,-0.053262,0.156904,-0.147472
71,0.460301,0.8556290000000001,-0.2366739999999999,-0.242177,0.169471,-0.206091
72,0.483433,0.8317,-0.273059,-0.197025,0.06892,-0.145169
73,0.497592,0.807213,-0.317496,-0.124606,0.098091,0.004767
74,0.509621,0.78201,-0.358806,0.050651,0.260959,0.082591
75,0.52446,0.756416,-0.39086,0.272613,0.289635,-0.09083
76,0.534686,0.733449,-0.419712,0.32536,0.175304,-0.176189
77,0.529191,0.718474,-0.451383,0.129241,0.007615,-0.090167
78,0.512049,0.712692,-0.4794479999999999,0.153814,-0.064697,0.013353
