,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.208972,0.977912,0.001849,0.006305,0.011208,-0.036472
1,-0.2109579999999999,0.977487,0.0010539999999999,-0.010752,0.005011,-0.033296
2,-0.212761,0.977097,0.000416,-0.0142889999999999,-0.0061649999999999,-0.017369
3,-0.214811,0.976648,4.7e-05,-0.009981,0.003332,-0.016557
4,-0.216944,0.976176,-0.000195,-0.003271,0.023412,-0.016132
5,-0.2194699999999999,0.975611,-0.000763,0.016955,0.014806,0.000396
6,-0.222135,0.975007,-0.001436,0.021741,0.0017079999999999,0.004106
7,-0.2246369999999999,0.974432,-0.0022129999999999,-0.0017879999999999,-0.009878,0.0005809999999999
8,-0.226782,0.973933,-0.00306,-0.050455,-0.007639,-0.014029
9,-0.228876,0.97344,-0.00379,-0.056585,-0.010412,-0.011988
10,-0.2306869999999999,0.97301,-0.00434,-0.060604,-0.0310399999999999,-0.009698
11,-0.232792,0.972505,-0.005185,-0.057736,-0.027757,-0.008945
12,-0.235014,0.97196,-0.006848,-0.047838,-0.020834,-0.008502
13,-0.237071,0.971441,-0.009219,-0.041616,-0.009893,-0.005979
14,-0.2389,0.970959,-0.012263,-0.037498,-0.006589,-0.00379
15,-0.24094,0.9704,-0.016047,-0.048901,-0.009554,0.0176039999999999
16,-0.242519,0.969952,-0.019078,-0.036854,-0.0146449999999999,0.025715
17,-0.2438719999999999,0.969569,-0.021174,-0.032678,-0.009562,0.0335339999999999
18,-0.245234,0.969203,-0.022178,-0.010381,-0.014842,0.015616
19,-0.246267,0.968939,-0.022286,-0.001078,0.012674,-0.0194009999999999
20,-0.2470679999999999,0.968745,-0.0218289999999999,0.023359,-0.0176039999999999,-0.0440889999999999
21,-0.247407,0.968675,-0.021092,0.055848,-0.036531,-0.016597
22,-0.246441,0.968936,-0.020378,0.041043,-0.03635,0.030693
23,-0.2442949999999999,0.969506,-0.019082,0.0068379999999999,-0.0405209999999999,0.057885
24,-0.241896,0.970152,-0.016662,-0.021471,-0.029539,0.049484
25,-0.239592,0.970777,-0.013186,-0.037599,-0.016385,0.021365
26,-0.237454,0.971352,-0.008831,-0.040317,-0.007012,0.006481
27,-0.235411,0.971881,-0.004014,-0.024782,-0.013141,-0.008392
28,-0.233103,0.972445,0.000863,-0.012029,-0.018129,-0.007684
29,-0.230388,0.973075,0.005657,-0.014882,-0.010764,0.0069459999999999
30,-0.227311,0.973757,0.010591,-0.026412,-0.001422,0.026412
31,-0.224134,0.974419,0.016034,-0.031618,-0.001259,0.033939
32,-0.220796,0.975059,0.02225,-0.033598,-0.001854,0.022291
33,-0.217607,0.975611,0.028591,-0.0374279999999999,-0.005716,0.010426
34,-0.214811,0.976027,0.03483,-0.0415829999999999,-0.0009599999999999,-0.007395
35,-0.2122949999999999,0.976326,0.0412779999999999,-0.03798,0.04348,-0.028582
36,-0.2099059999999999,0.97654,0.047904,-0.0310459999999999,0.057044,-0.029227
37,-0.2079869999999999,0.976588,0.054799,0.0006349999999999,0.057546,-0.016881
38,-0.205945,0.976581,0.062143,0.029829,0.047238,-0.014947
39,-0.203457,0.976606,0.069521,0.033993,0.041308,-0.016756
40,-0.200699,0.976668,0.076328,0.059387,0.01671,-0.017581
41,-0.198168,0.976683,0.082494,0.0313279999999999,-0.004836,-0.033467
42,-0.195306,0.976772,0.0880809999999999,0.024423,-0.007625,-0.022453
43,-0.192202,0.976877,0.093574,0.008715,-0.004877,0.016595
44,-0.18898,0.976923,0.09947,0.0079189999999999,0.010214,0.045595
45,-0.186017,0.976829,0.105777,0.005368,0.0169,0.048489
46,-0.183419,0.97662,0.112048,-0.002464,0.015125,0.042584
47,-0.180772,0.976401,0.118097,-0.011947,-0.001029,0.021231
48,-0.178671,0.976058,0.123981,-0.028162,-0.000243,0.002881
49,-0.1764119999999999,0.975723,0.12972,-0.0462589999999999,-0.000808,-0.006445
50,-0.174395,0.975371,0.134988,-0.047911,0.010988,0.000236
