,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.408336,0.912741,-0.012596,0.0050149999999999,0.027795,0.003135
1,-0.408007,0.912881,-0.0131479999999999,0.000139,0.01229,0.004496
2,-0.4077969999999999,0.912965,-0.01378,0.020331,-0.009187,0.019014
3,-0.40767,0.913025,-0.0136009999999999,0.0144509999999999,-0.009491,0.027716
4,-0.407656,0.913037,-0.013137,-0.000852,-0.011274,0.02156
5,-0.407911,0.912933,-0.012499,-0.005327,0.003785,0.0074629999999999
6,-0.408312,0.912761,-0.011958,-0.002698,0.0107319999999999,0.002955
7,-0.408649,0.912614,-0.011625,0.001011,0.011885,0.012449
8,-0.409069,0.91243,-0.011307,-0.007389,0.005508,0.032929
9,-0.409643,0.912176,-0.011038,-0.005381,0.001581,0.029424
10,-0.4104399999999999,0.911825,-0.010478,-0.0048579999999999,0.0068,0.004847
11,-0.41142,0.911391,-0.009772,-0.002872,0.00644,0.004859
12,-0.412462,0.910928,-0.00897,-0.0002569999999999,0.0035009999999999,0.012022
13,-0.4135979999999999,0.910423,-0.007871,0.00512,-0.0051649999999999,0.026929
14,-0.41484,0.909868,-0.00659,0.001373,-0.005571,0.027663
15,-0.416278,0.90922,-0.0050659999999999,-0.011837,0.000769,0.016861
16,-0.417939,0.908465,-0.003394,-0.019698,-0.0030239999999999,0.021903
17,-0.4197079999999999,0.907653,-0.001935,-0.025391,-0.000808,0.0246699999999999
18,-0.421451,0.906846,-0.000936,-0.0357629999999999,0.0022719999999999,0.021505
19,-0.4232039999999999,0.90603,-0.000546,0.002259,0.008475,-0.001056
20,-0.424122,0.9056,-0.001041,0.01128,0.0153289999999999,-0.004284
21,-0.424212,0.905557,-0.001726,0.010714,0.0171419999999999,0.0028699999999999
22,-0.42381,0.905745,-0.002036,0.003797,0.003389,0.021247
23,-0.423331,0.905968,-0.002043,-0.002953,-0.006875,0.024778
24,-0.42322,0.90602,-0.002016,0.001544,0.003007,0.0066549999999999
25,-0.42339,0.905941,-0.00216,0.003804,0.020756,-0.0106579999999999
26,-0.423637,0.905825,-0.002296,0.001961,0.022886,0.0006929999999999
27,-0.423946,0.905681,-0.002088,-0.004918,0.0026739999999999,0.029142
28,-0.4243229999999999,0.905505,-0.002041,-0.016015,-0.004839,0.025478
29,-0.4247579999999999,0.905299,-0.002463,-0.013703,0.000279,-0.00535
30,-0.424975,0.905194,-0.0033909999999999,-0.008954,0.0215479999999999,-0.018994
31,-0.424608,0.905362,-0.00439,-0.0054,0.0136289999999999,0.000667
32,-0.423813,0.905732,-0.004954,-0.016799,-0.006821,0.021312
33,-0.42313,0.906049,-0.005383,-0.022701,-0.0172699999999999,0.020047
34,-0.4229,0.906151,-0.00613,-0.016049,-0.005562,-0.002293
35,-0.422854,0.906164,-0.007328,-0.012998,0.015436,-0.020565
36,-0.422567,0.906287,-0.008577,-0.001475,0.025567,-0.007613
37,-0.421789,0.906639,-0.009683,0.00913,0.000466,0.020273
38,-0.42061,0.907177,-0.010523,-0.004882,-0.0139889999999999,0.032618
39,-0.41961,0.90763,-0.011295,-0.018378,-0.019691,0.010135
40,-0.418996,0.907897,-0.0125659999999999,-0.016048,0.011873,-0.0234139999999999
41,-0.418376,0.908159,-0.014157,0.003199,0.031538,-0.014911
42,-0.4174899999999999,0.908546,-0.015453,0.01626,0.0105519999999999,0.02206
43,-0.416799,0.908841,-0.0166979999999999,-0.006464,-0.00546,0.037984
44,-0.4166829999999999,0.908873,-0.017846,-0.010594,-0.003386,0.017373
45,-0.416894,0.908746,-0.019319,-0.002738,0.015815,-0.014281
46,-0.416786,0.908755,-0.021141,0.00872,0.0257699999999999,-0.019371
47,-0.41621,0.908982,-0.022639,0.01971,0.011504,0.006846
48,-0.4153199999999999,0.909356,-0.023952,0.0123349999999999,-0.004052,0.021999
49,-0.414847,0.909549,-0.024819,-0.00686,-0.024783,0.0300839999999999
50,-0.414856,0.909517,-0.025813,-0.013793,-0.004411,0.00056
51,-0.414886,0.909464,-0.027167,-0.002519,0.009618,-0.016092
52,-0.414414,0.909644,-0.028335,0.015885,0.023233,0.002945
53,-0.4132479999999999,0.910138,-0.0294529999999999,-0.008627,-0.009854,0.035862
54,-0.412017,0.910661,-0.030517,-0.017381,-0.014512,0.035171
55,-0.411309,0.910955,-0.031279,-0.00933,-0.004018,0.000425
56,-0.410975,0.91108,-0.032006,-0.003926,0.009284,-0.009818
57,-0.410654,0.9112,-0.032716,0.014597,0.025232,-0.004546
58,-0.409867,0.911532,-0.0333279999999999,0.0188139999999999,0.004896,0.025805
59,-0.408636,0.912062,-0.033947,0.012472,-0.004881,0.030788
60,-0.4076349999999999,0.912479,-0.034767,0.005444,-0.003528,-0.000786
61,-0.406927,0.912766,-0.035521,0.018392,0.012375,-0.017381
62,-0.406147,0.91308,-0.03637,0.017444,0.012717,-0.005745
63,-0.405141,0.913482,-0.037459,0.009877,0.006836,0.016371
64,-0.404097,0.913905,-0.038425,0.00154,-0.002177,0.02074
65,-0.403215,0.914276,-0.038863,9.3e-05,-0.001755,0.014556
66,-0.402417,0.914615,-0.039164,0.006345,0.01196,0.0002089999999999
67,-0.401647,0.914941,-0.039465,0.012776,0.019218,-0.011469
68,-0.4006409999999999,0.91537,-0.039741,0.010336,0.00504,-0.002252
69,-0.399407,0.915909,-0.039738,0.015434,0.000839,0.0171389999999999
70,-0.398263,0.916413,-0.039591,0.012018,0.006149,0.02099
71,-0.397258,0.91687,-0.039099,0.004344,0.00705,0.017432
72,-0.396553,0.91721,-0.038256,-0.007972,0.007396,0.013628
73,-0.396127,0.917413,-0.0377959999999999,-0.017127,0.016058,0.004776
74,-0.395911,0.917506,-0.037821,-0.012247,0.0069019999999999,0.00831
75,-0.395876,0.917512,-0.038022,-0.008466,0.003966,0.018064
