,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.072614,0.997282,-0.012506,0.001112,0.00252,-0.000236
1,-0.072627,0.997289,-0.011842,0.003489,0.001796,-0.002242
2,-0.072476,0.997306,-0.011292,0.005459,0.000558,-0.001785
3,-0.072308,0.997325,-0.01068,0.008145,0.002583,-0.002778
4,-0.072112,0.997346,-0.010071,0.005431,0.002013,-0.001862
5,-0.071657,0.997385,-0.0093879999999999,0.003587,0.005071,0.000599
6,-0.071508,0.997402,-0.008763,0.003652,0.003178,0.001271
7,-0.071392,0.997414,-0.008256,0.003368,0.004081,0.000749
8,-0.071164,0.997433,-0.007943,0.0033229999999999,0.001316,-0.001731
9,-0.070999,0.997448,-0.007529,0.001785,0.001118,0.000922
10,-0.070954,0.997455,-0.0070459999999999,0.003083,0.004483,0.002423
11,-0.070964,0.997457,-0.006529,0.000728,0.003656,-0.001421
12,-0.070971,0.99746,-0.0060729999999999,0.000918,0.004936,-0.000657
13,-0.070944,0.997465,-0.005609,0.003485,0.006716,-0.001074
14,-0.071005,0.997463,-0.00505,-0.002328,0.00832,0.000671
15,-0.071226,0.99745,-0.004559,-0.008822,0.004671,0.000271
16,-0.071306,0.997446,-0.004102,-0.001173,0.003988,0.0018739999999999
17,-0.071141,0.997459,-0.003802,0.011251,0.0028,-0.001218
18,-0.071215,0.997454,-0.003694,0.01549,0.00543,0.002687
19,-0.070642,0.997496,-0.003268,0.012231,0.004335,0.012957
20,-0.070353,0.997517,-0.003064,0.007532,-0.006184,0.008588
21,-0.070225,0.997527,-0.002916,0.002872,-0.007018,0.0070819999999999
22,-0.070246,0.997526,-0.002553,-0.0008289999999999,0.002382,0.0004469999999999
23,-0.0702899999999999,0.997524,-0.002314,0.0012289999999999,0.00536,0.000102
24,-0.070733,0.997493,-0.001945,-0.008903,0.007054,0.004508
25,-0.071569,0.997435,-0.001375,-0.015986,0.0098739999999999,0.008943
26,-0.072465,0.997371,-0.000712,-0.016433,0.003621,0.0077459999999999
27,-0.073198,0.997317,-0.000221,-0.009367,-0.000583,0.0037
28,-0.073839,0.99727,0.000179,-0.0082069999999999,0.002013,0.003804
29,-0.074594,0.997214,0.000332,-0.016913,0.014154,0.007587
30,-0.075441,0.99715,0.0003549999999999,-0.024626,0.01109,0.011806
31,-0.07576,0.997126,-2.7e-05,-0.018982,0.002477,0.0115319999999999
32,-0.076264,0.997088,-0.000384,0.000108,-0.006807,-0.000974
33,-0.076444,0.997074,-0.000737,0.000287,-0.006793,-0.000621
34,-0.076392,0.997077,-0.001023,0.005667,0.0037159999999999,-0.003234
35,-0.076109,0.997099,-0.001159,0.007353,0.0009019999999999,-0.00325
36,-0.076013,0.997106,-0.001086,0.009362,-0.0038659999999999,-0.004346
37,-0.075885,0.997116,-0.001013,0.00632,-0.001312,-0.005625
38,-0.075909,0.997114,-0.001112,0.005459,-0.002607,-0.007875
39,-0.076068,0.997102,-0.00122,0.005939,-0.00496,-0.018799
40,-0.075901,0.997114,-0.001887,0.0119049999999999,-0.000989,-0.024037
41,-0.075391,0.997151,-0.002359,0.018888,0.010112,-0.021292
42,-0.075297,0.997159,-0.0021969999999999,0.012355,0.021442,-0.010269
43,-0.075225,0.997164,-0.002395,-0.004029,0.025816,-0.003067
44,-0.0753809999999999,0.997151,-0.002719,-0.008939,0.014385,0.002032
45,-0.075441,0.997144,-0.003409,-0.012877,0.002459,0.004965
46,-0.0758139999999999,0.997113,-0.0041789999999999,-0.0143349999999999,-0.007016,0.0075049999999999
47,-0.076132,0.997085,-0.004966,-0.0151919999999999,-0.012863,0.007529
48,-0.076026,0.99709,-0.00562,-0.015527,-0.01006,0.008381
49,-0.076032,0.997089,-0.00579,-0.010287,-0.004977,0.007697
50,-0.075886,0.9971,-0.005772,-0.00433,0.0010539999999999,0.005833
51,-0.075776,0.997108,-0.005739,-0.001556,0.003807,-0.0009289999999999
52,-0.075724,0.997111,-0.005882,0.0036409999999999,0.006291,-0.00422
53,-0.075528,0.997127,-0.005823,0.006497,0.01389,0.0008789999999999
54,-0.075334,0.997141,-0.0058049999999999,0.004106,0.017003,0.002693
55,-0.075182,0.997153,-0.005808,-0.001433,0.0114989999999999,0.004893
56,-0.075137,0.997154,-0.0061119999999999,-0.006299,0.003486,0.004372
57,-0.0752159999999999,0.997145,-0.006613,-0.010966,-0.00183,0.004156
58,-0.075067,0.997151,-0.007429,-0.015082,-0.001301,0.003309
59,-0.075213,0.997134,-0.008223,-0.013822,-0.005801,0.003432
60,-0.0749929999999999,0.997144,-0.008934,-0.012959,-0.003156,0.004997
61,-0.075167,0.997128,-0.009226,-0.008818,0.002505,0.004603
62,-0.075041,0.997136,-0.00944,-0.009401,0.0035659999999999,0.003809
63,-0.074758,0.997154,-0.009729,-0.009348,0.001488,0.002726
64,-0.074723,0.997153,-0.010083,-0.004867,-0.002387,-0.001651
65,-0.074514,0.997165,-0.010485,-0.00387,-1.8e-05,-0.005018
66,-0.074175,0.997187,-0.01081,-0.002531,0.0018219999999999,-0.0074239999999999
67,-0.073534,0.997227,-0.011428,0.0053729999999999,0.009349,-0.006196
68,-0.072632,0.997287,-0.0120019999999999,0.011643,0.010495,-0.00405
69,-0.071602,0.997352,-0.012751,0.014366,0.013863,-0.002675
70,-0.070447,0.997422,-0.013632,0.0154849999999999,0.007552,-0.00091
71,-0.0690139999999999,0.997508,-0.01468,0.01985,-0.000392,-0.003401
72,-0.067597,0.997585,-0.015946,0.018677,-0.007305,-0.008453
73,-0.066171,0.99766,-0.017192,0.019464,-0.008402,-0.0127459999999999
74,-0.064828,0.997733,-0.018076,0.018532,-0.003668,-0.0089319999999999
75,-0.064265,0.997766,-0.018264,0.01797,-0.003701,-0.008744
76,-0.063114,0.997834,-0.018522,0.014683,0.004271,-0.00757
77,-0.0623549999999999,0.997881,-0.018593,0.006417,0.00421,-0.0046619999999999
78,-0.0620159999999999,0.997904,-0.018503,0.006077,0.004187,-0.004751
79,-0.0616679999999999,0.997923,-0.018619,0.000327,0.00461,-0.003689
80,-0.061372,0.997937,-0.018854,0.0021219999999999,0.002155,-0.006506
81,-0.061113,0.997951,-0.018961,0.0018629999999999,0.002141,-0.006399
82,-0.060607,0.997975,-0.019333,0.005996,0.001766,-0.007156
83,-0.0600809999999999,0.997996,-0.019835,0.005836,0.001866,-0.006136
84,-0.0597279999999999,0.998012,-0.020131,0.0049039999999999,0.00266,-0.005672
85,-0.059526,0.998018,-0.020434,0.001619,0.000731,-0.005704
86,-0.0590929999999999,0.998031,-0.021009,0.005031,0.001572,-0.005862
87,-0.05882,0.998043,-0.021231,0.006284,-0.002117,-0.006525
88,-0.058595,0.998054,-0.021314,0.006944,-0.00164,-0.0066099999999999
89,-0.058265,0.998073,-0.0213229999999999,0.00605,-0.001919,-0.00567
90,-0.058132,0.998087,-0.021063,0.005047,2.1e-05,-0.006357
91,-0.057997,0.998101,-0.0207569999999999,0.0039049999999999,0.000358,-0.003871
92,-0.05794,0.998114,-0.02026,0.003039,0.0025109999999999,-0.0023989999999999
93,-0.058099,0.998119,-0.019587,-0.000724,0.002095,-0.002019
94,-0.0583049999999999,0.998121,-0.018848,-0.001341,0.002261,-0.003812
95,-0.058561,0.998121,-0.018053,-0.00165,0.000186,-0.002104
96,-0.058899,0.998117,-0.017112,-0.001022,-0.000742,-0.004692
97,-0.059269,0.998112,-0.016137,0.000325,0.000668,-0.002296
98,-0.059604,0.998106,-0.015224,0.002078,0.001268,-0.00713
99,-0.059957,0.9981,-0.014181,0.001836,0.003792,-0.005702
100,-0.060208,0.998097,-0.013344,0.0030789999999999,0.003948,-0.005532
101,-0.060386,0.998094,-0.012703,0.003211,0.004057,-0.005653
102,-0.060348,0.998103,-0.012167,0.007064,0.006139,-0.005045
103,-0.060108,0.998123,-0.01176,0.007801,0.009141,-0.002797
104,-0.0597759999999999,0.998146,-0.011452,0.007851,0.008079,-0.0007099999999999
105,-0.059459,0.998169,-0.011066,0.006053,0.0064849999999999,0.006306
106,-0.059213,0.998188,-0.010689,0.003488,0.0018579999999999,0.008584
107,-0.05907,0.998201,-0.010261,0.0001409999999999,0.000883,0.00785
108,-0.0590679999999999,0.998206,-0.009814,-0.0029739999999999,-0.000769,0.006228
109,-0.0590889999999999,0.998209,-0.009349,-0.002297,-0.001902,0.006938
110,-0.059204,0.998207,-0.008801,-0.003434,0.002022,0.009244
111,-0.0594809999999999,0.998197,-0.008102,-0.006361,0.0069299999999999,0.0112909999999999
112,-0.0599639999999999,0.998173,-0.007367,-0.009815,0.005245,0.012784
113,-0.060472,0.998147,-0.0066849999999999,-0.007857,0.003684,0.011491
114,-0.0610309999999999,0.998116,-0.006254,-0.00922,0.002967,0.00656
115,-0.061434,0.998094,-0.005918,-0.007643,0.0014789999999999,0.007612
116,-0.061674,0.998081,-0.005586,-0.005129,0.0008359999999999,0.0065629999999999
117,-0.061827,0.998073,-0.005313,-0.00229,0.0038799999999999,0.005069
118,-0.061912,0.998068,-0.005209,-0.001869,0.001764,0.001867
119,-0.062011,0.998062,-0.0051119999999999,0.000655,0.003189,0.001389
120,-0.062053,0.99806,-0.004978,0.001277,0.0039229999999999,0.001865
121,-0.062215,0.998052,-0.004681,-0.001475,0.002833,0.003277
122,-0.0623,0.998048,-0.004363,-0.00374,0.003249,0.0016469999999999
123,-0.0624929999999999,0.998037,-0.004028,-0.003776,0.0035189999999999,0.0035549999999999
124,-0.062696,0.998026,-0.0036439999999999,-0.002764,0.004736,0.0048189999999999
125,-0.063176,0.997998,-0.003141,-0.006908,0.001957,0.004102
126,-0.063459,0.99798,-0.002821,-0.0050219999999999,0.003454,0.001066
127,-0.0637409999999999,0.997963,-0.002566,-0.005595,0.00225,0.000552
128,-0.06412,0.997939,-0.002341,-0.003766,0.00235,-0.000771
129,-0.064343,0.997926,-0.002157,-0.001438,0.00238,-0.001048
130,-0.064544,0.997913,-0.002059,-0.000871,0.002591,-0.002702
131,-0.064617,0.997908,-0.002059,0.00201,0.002229,-0.004594
132,-0.064687,0.997904,-0.001967,0.002889,0.003302,-0.005082
133,-0.064725,0.997901,-0.0018329999999999,0.004681,0.001488,-0.003675
134,-0.064613,0.997908,-0.001982,0.00489,0.00586,-0.005175
135,-0.06465,0.997906,-0.0019039999999999,0.005049,0.005176,-0.004627
136,-0.064692,0.997904,-0.001875,0.0046939999999999,0.005377,-0.004183
137,-0.064399,0.997922,-0.002028,0.00634,0.003558,-1.7e-05
138,-0.064383,0.997923,-0.002057,0.0069939999999999,0.002626,-0.003192
139,-0.064317,0.997927,-0.0019809999999999,0.006379,0.001187,0.000226
140,-0.064264,0.997931,-0.001977,0.002527,0.002618,-0.003364
141,-0.064347,0.997926,-0.001852,0.000718,0.004897,-0.0002839999999999
142,-0.064342,0.997926,-0.00173,0.00291,0.001066,0.00057
143,-0.064398,0.997923,-0.001611,0.004523,0.001039,-0.0029059999999999
144,-0.0644179999999999,0.997922,-0.001573,0.006603,0.00043,-0.004164
145,-0.064461,0.997919,-0.001462,0.005059,0.003454,-0.002887
146,-0.064539,0.997914,-0.0012779999999999,0.003397,0.006328,-0.0033
147,-0.064722,0.997903,-0.00113,0.0046479999999999,0.001929,-0.002868
148,-0.064719,0.997903,-0.00114,0.0036229999999999,0.002357,-0.002522
149,-0.06473,0.997902,-0.001291,0.003802,0.00341,-0.006552
150,-0.064811,0.997897,-0.001341,0.003547,0.002668,-0.0054329999999999
151,-0.064707,0.997903,-0.001501,0.002817,0.001395,-0.002405
152,-0.064779,0.997898,-0.001701,0.001348,0.004528,-0.003822
153,-0.064897,0.99789,-0.0018629999999999,0.00107,0.002995,-0.0039049999999999
154,-0.0650429999999999,0.99788,-0.002041,-0.00025,-0.000352,-0.0012699999999999
155,-0.065368,0.997859,-0.002098,-0.006302,0.000737,-0.001015
156,-0.065597,0.997844,-0.002201,-0.005326,0.002141,3.4e-05
157,-0.066091,0.997811,-0.002336,-0.006541,0.003135,0.000444
158,-0.066425,0.997789,-0.00241,-0.006604,0.002089,0.001891
159,-0.06682,0.997762,-0.002408,-0.005644,0.001811,0.003689
160,-0.067232,0.997735,-0.002348,-0.0072159999999999,0.003257,0.003828
161,-0.067696,0.997703,-0.0022789999999999,-0.009117,0.001671,0.001974
162,-0.068027,0.997681,-0.002203,-0.008725,0.001129,0.002005
163,-0.06834,0.99766,-0.002165,-0.006459,0.0012259999999999,0.000136
164,-0.06874,0.997632,-0.002238,-0.006898,0.00281,-0.002995
165,-0.0688889999999999,0.997622,-0.002255,-0.002873,0.004957,-0.002628
166,-0.069016,0.997613,-0.002309,-0.000793,0.001884,-0.001429
167,-0.069113,0.997606,-0.002245,-0.000345,0.0022559999999999,-0.001051
168,-0.069262,0.997596,-0.002121,-0.002653,0.0031969999999999,-0.000198
