,gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,0.104688,0.977892,-0.180988,-0.148084,0.26486,0.315906
1,0.083342,0.982862,-0.16439,0.089998,-0.055723,0.278281
2,0.067487,0.988533,-0.135035,0.05617,-0.136483,0.270198
3,0.055858,0.993327,-0.100836,-0.017025,-0.182902,0.240713
4,0.049076,0.996038,-0.0740659999999999,-0.196292,-0.247457,0.046127
5,0.043276,0.997647,-0.053032,-0.223437,-0.284863,0.027092
6,0.036718,0.998926,-0.027986,-0.1975,-0.257242,0.071229
7,0.0259709999999999,0.999645,0.004406,-0.099136,-0.211971,0.097813
8,0.01044,0.9993,0.035696,-0.035754,-0.102434,0.066629
9,-0.005459,0.998086,0.0614679999999999,0.030514,-0.026513,0.03161
10,-0.018677,0.996201,0.084957,0.054215,-0.150971,-0.049664
11,-0.032691,0.993901,0.105234,0.0765909999999999,-0.2259719999999999,-0.119272
12,-0.047106,0.991237,0.1233339999999999,0.142092,-0.139736,-0.188886
13,-0.061452,0.988126,0.140759,0.2710619999999999,-0.055219,-0.1529049999999999
14,-0.073252,0.985204,0.154884,0.287699,-0.022985,-0.169395
15,-0.083871,0.982704,0.165045,0.100137,0.048882,-0.124929
16,-0.093914,0.980263,0.173914,0.185894,0.178001,-0.003886
17,-0.10434,0.977708,0.1821549999999999,0.338532,0.195982,-0.092677
18,-0.113599,0.975614,0.1877599999999999,0.456281,0.14934,-0.048401
19,-0.117801,0.975049,0.188104,0.539737,0.193438,-0.094965
20,-0.1180529999999999,0.975322,0.186526,0.266628,0.047856,0.166731
21,-0.110293,0.976917,0.182897,0.137255,0.3176239999999999,-0.031392
22,-0.091369,0.981113,0.170444,-0.1825109999999999,0.339261,0.237026
23,-0.063306,0.986895,0.148369,-0.043383,0.137678,0.04969
24,-0.033789,0.992861,0.1143119999999999,-0.389673,0.20152,0.047782
25,-0.002794,0.996958,0.077782,-0.5512060000000001,0.3715719999999999,0.038398
26,0.0311529999999999,0.998416,0.046681,-0.4931279999999999,0.617398,0.0288959999999999
27,0.063485,0.997762,0.020628,-0.4510119999999999,0.563914,-0.064634
28,0.095377,0.9954,-0.008179,-0.21641,0.5374369999999999,-0.213333
29,0.121392,0.991981,-0.0349649999999999,-0.030541,0.237587,-0.07119
30,0.147053,0.987306,-0.059902,0.14764,-0.1043099999999999,-0.054081
31,0.177012,0.980568,-0.084496,0.199849,-0.392067,-0.02343
32,0.2004,0.97373,-0.108053,0.242471,-0.292334,0.045797
33,0.2176449999999999,0.966922,-0.132961,-0.02453,-0.286487,0.105526
34,0.2301679999999999,0.959918,-0.159898,-0.1885109999999999,-0.314944,0.178041
35,0.2381889999999999,0.953099,-0.186697,-0.319336,-0.376179,0.231313
36,0.240985,0.947257,-0.211232,-0.256091,-0.348655,0.217183
37,0.236835,0.944373,-0.22816,-0.265705,-0.497199,0.1812079999999999
38,0.224566,0.945462,-0.235922,-0.227176,-0.446698,0.066122
39,0.204376,0.950661,-0.23337,-0.1872859999999999,-0.397225,0.034197
40,0.179993,0.957872,-0.223768,0.007828,-0.350679,-0.0372339999999999
41,0.155022,0.964892,-0.2119889999999999,0.197075,-0.097613,-0.185258
42,0.129171,0.971228,-0.200044,0.1748289999999999,0.050775,-0.196303
43,0.1128779999999999,0.975004,-0.191343,0.075446,0.620805,-0.187914
44,0.118463,0.972747,-0.199292,0.01496,1.2541209999999998,-0.39191
45,0.138319,0.966442,-0.216436,0.065157,0.752384,-0.4176729999999999
46,0.158969,0.962488,-0.21985,-0.122531,-0.497644,-0.35005
47,0.158307,0.963909,-0.214024,0.112857,0.192662,0.2160679999999999
48,0.143846,0.965419,-0.2173969999999999,-0.035997,0.86646,0.398535
49,0.124248,0.968832,-0.214276,-0.5317189999999999,-0.112539,0.248288
50,0.116116,0.970788,-0.209941,-0.314221,-0.133706,0.259196
51,0.112896,0.970555,-0.212753,-0.243069,-0.074483,0.221588
52,0.112354,0.97165,-0.207988,-0.0065349999999999,0.221465,0.447017
53,0.108872,0.974926,-0.194042,0.029587,0.044132,0.369899
54,0.101195,0.979843,-0.172201,0.028932,-0.23555,0.275625
55,0.087177,0.985846,-0.143155,-0.321644,-0.145163,0.268552
56,0.070779,0.990962,-0.113889,-0.413675,0.016943,0.181654
57,0.05991,0.993985,-0.0915909999999999,-0.437428,0.1141539999999999,0.093635
58,0.061665,0.995746,-0.068356,-0.14304,-0.191623,0.235302
59,0.064061,0.997291,-0.035926,-0.141423,-0.3218,0.1337799999999999
60,0.054527,0.998499,-0.003304,-0.1041329999999999,-0.283548,0.021874
61,0.0365399999999999,0.999073,0.022379,-0.0382029999999999,-0.095646,0.0713559999999999
62,0.017006,0.998729,0.047262,0.073814,-0.063106,0.0526679999999999
63,-0.000972,0.997434,0.07147,0.085796,-0.118268,-0.013563
64,-0.017871,0.995671,0.091115,0.116672,-0.12975,-0.08373
65,-0.036254,0.993553,0.1073349999999999,0.137466,-0.011833,-0.177404
66,-0.05504,0.990863,0.123057,0.202547,0.034848,-0.211146
67,-0.072867,0.98764,0.1387,0.231101,-0.037277,-0.11482
68,-0.088464,0.985132,0.147205,0.276452,-0.041406,-0.017811
69,-0.100785,0.983832,0.147978,0.4363869999999999,0.118524,-0.094695
70,-0.110041,0.98208,0.15294,0.460337,0.010519,-0.038072
71,-0.116158,0.980734,0.157001,0.434808,0.029047,-0.032505
72,-0.115967,0.980702,0.157341,0.306382,0.059139,0.066368
73,-0.107557,0.98172,0.15696,0.308942,0.207504,0.167946
74,-0.092334,0.98459,0.148448,-0.156063,0.428526,0.3066
75,-0.067702,0.989506,0.127573,-0.155564,0.2473409999999999,0.254614
76,-0.040178,0.995568,0.084925,-0.456404,0.227425,0.0597279999999999
77,-0.010912,0.999197,0.038321,-0.554227,0.333231,0.0459529999999999
78,0.0234,0.999714,0.002587,-0.343499,0.631053,0.141472
79,0.05897,0.998002,-0.022305,-0.31251,0.571822,-0.092655
80,0.093624,0.994519,-0.046373,-0.068981,0.2998989999999999,-0.131712
81,0.124591,0.989717,-0.0701519999999999,-0.0277279999999999,0.233977,-0.055108
82,0.151447,0.984215,-0.091478,0.079861,0.116477,-0.036726
83,0.177502,0.977333,-0.115314,0.17049,-0.2403949999999999,0.030856
84,0.196934,0.969757,-0.1441309999999999,0.196117,-0.1479339999999999,0.07919
85,0.2117679999999999,0.961939,-0.172667,0.051797,-0.1545349999999999,0.072142
86,0.2232,0.954477,-0.197841,-0.202829,-0.214303,0.209346
87,0.23229,0.947577,-0.219373,-0.295584,-0.252677,0.265805
88,0.236334,0.941406,-0.240596,-0.291342,-0.2003329999999999,0.218898
89,0.235258,0.936952,-0.258382,-0.2847119999999999,-0.400178,0.2898
90,0.229778,0.934921,-0.270393,-0.214244,-0.473571,0.237434
91,0.218011,0.93632,-0.275251,-0.202783,-0.394785,0.146681
92,0.200876,0.941087,-0.272013,-0.186685,-0.341584,0.096598
93,0.181253,0.947694,-0.262698,-0.005197,-0.291627,-0.000333
94,0.160346,0.954884,-0.2499429999999999,0.078454,-0.166264,0.017247
95,0.139176,0.962729,-0.231878,-0.001953,0.206811,-0.136027
96,0.120622,0.969725,-0.212292,-0.08986,0.877549,-0.1451609999999999
97,0.1134369999999999,0.968547,-0.221438,0.020459,0.870092,-0.252454
98,0.118627,0.963457,-0.240134,0.169932,0.551848,-0.349954
99,0.131431,0.960741,-0.24431,0.242654,-0.280886,-0.221801
100,0.134923,0.960258,-0.244305,0.2630409999999999,0.6115649999999999,0.174557
101,0.129647,0.96175,-0.241276,-0.33474,0.4626119999999999,0.149265
102,0.123807,0.962633,-0.2408219999999999,-0.4591189999999999,0.367018,0.094338
103,0.126884,0.963518,-0.235625,-0.0347209999999999,-0.243257,0.25328
104,0.1262319999999999,0.965415,-0.228088,-0.002513,-0.318992,0.242127
105,0.119546,0.966607,-0.226638,0.009727,-0.101372,0.2680659999999999
106,0.107766,0.96916,-0.221586,0.10868,0.035631,0.442533
107,0.091098,0.973707,-0.208759,0.0642669999999999,-0.024656,0.487247
108,0.073739,0.978599,-0.192067,-0.068673,0.043541,0.413152
109,0.0609539999999999,0.982505,-0.175932,-0.4711109999999999,0.058404,0.146696
110,0.060072,0.985114,-0.161012,-0.327574,-0.041526,0.143586
111,0.065433,0.987766,-0.141493,-0.247715,-0.10561,0.171034
112,0.063471,0.990723,-0.12009,-0.0572299999999999,-0.198639,0.188847
113,0.052262,0.993555,-0.100498,0.029937,-0.0232479999999999,0.117573
114,0.039014,0.996006,-0.080202,0.068408,-0.003345,0.146425
115,0.028155,0.997865,-0.058761,0.033811,-0.2092,0.141372
116,0.016628,0.999048,-0.0400779999999999,-0.019436,-0.144022,0.057457
117,0.0037909999999999,0.999718,-0.023036,-0.031181,-0.0796429999999999,0.066691
118,-0.008966,0.999915,-0.008328,-0.005331,-0.078315,0.016904
119,-0.022313,0.999738,0.002359,0.017827,-0.0797399999999999,0.021063
120,-0.032563,0.999401,0.010812,0.051545,-0.057796,0.046958
121,-0.039938,0.99906,0.016241,0.034185,0.016519,0.065958
122,-0.04606,0.998772,0.017706,0.134744,0.090843,-0.007696
123,-0.0503529999999999,0.998553,0.018349,0.249572,0.1113869999999999,0.0130229999999999
124,-0.052183,0.998505,0.015643,0.272429,0.089554,-0.070544
